WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
Nameless Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nancy Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Narrow Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nash Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nash Fork Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nash Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nat Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natalie Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nathan Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
National Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
National No. 10 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
National No. 9 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natmont Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natol Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natural Bridge Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natural Corral Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Natural Wash,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
NC Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neck Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Needham Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Needham Springs Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Needle Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Needwater Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neeley Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neff Dry Lake,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nefsy Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Negro Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neiber Dome Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neilson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Slough,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Springs (24-34-119),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nelson Springs (25-34-119),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nerd Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nester Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nethercott Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neumann Springs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Never Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neves Fork No. 2  of Willow Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Neves Fork of Willow Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Fork River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Meyer Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Pasture Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Road Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Spring Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Springs,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
New Well Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Newbold Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Newell Springs (11-25-74),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Newkirk Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Newton Creek Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nichol's Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nichols East Spring Branch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nichols Spring Branch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nicholson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nicholson Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nick Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nickel Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nickells Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nickelson Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nickerson Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nickerson Springs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nield Slough,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nield Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nielsen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nielsen Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nielson Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nigger Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Niland Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nimmo Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nine-A-Bar Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nine Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nine Mile Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Ninemile Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nineteen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Niobrara River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
NK Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Gate Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Moore Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Name Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Name Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No Pit Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 1 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 10 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 13 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 18 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 4 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
No. 5 Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Noah Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Noel Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nora Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Norma Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Norman Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Norris Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
Nort Forty Drain,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North (North Fork) Muddy Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Afton Spring No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Afton Spring No. 2,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Afton Spring No. 3,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Afton Spring No. 4,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Antelope Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Barrel Springs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bartlett Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bear Creek (North Forks),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bear Creek (North Forks) (10-19-66),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Beaver Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bench Drain Ditch Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Black Thunder Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Alkali Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Deep Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Kellog Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Little Bear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Maxwell Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch McFarlane Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch of North Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Silver Springs Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Slater Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Branch Watt Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Brent Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bridger Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Brush Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Buck Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Buffalo Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bukey Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Bull Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Casper Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Cedar Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Cedar Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Channel Middle Piney Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Cherry Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Chugwater Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Cottonwood Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Crow Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Crow Creek and Van Tassell Spring No. 2,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Curtis Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Deford Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Dogie Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Draw No. 1,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Draw No. 3,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Draw Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Dutton Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North East Fork Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North East Knobel Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Eighteen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Elk Spring,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Elkhorn Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Emblem Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Engle Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fish Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Five Mile Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Austin Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Bar M Creek (Unnamed Creek or North Branch),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Basin Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Bear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Bear Run Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Beaver Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Big Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Big Wind River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Box Elder Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Buffalo Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Burton Hollow,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Butler Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Camp Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Chasm Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Cherry Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Chicken Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Clear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Clear Creek Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Coal Bank Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Cole Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Crazy Woman Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Davidson Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Dead Horse Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Deadline Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Deadman's Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Deer Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Deer Creek (23-51-67),SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Dick Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Downs Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Dry Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Dry Piney Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Duck Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Earley Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Edie Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Fales Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Fiddler Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Fish Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Flat Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Four Mile Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Goose Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Grand Encampment River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Grande Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Grummit Canyon Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Harrison Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Hay Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Hidden Water Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Hodge Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Horse Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Iron Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Jensen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Kinney Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Lake Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Little Laramie River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Little Medicine Bow River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Little Missouri River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Little Snake River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Little Wind River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Lone Tree Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Low Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Luman Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork McDonald Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Meadow Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Miles Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Mill Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Miner Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Mud Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Muddy Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Mule Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Mullen Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Mush Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork North Dry Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of Cow Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of Gill Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of Miner Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of North Fork Owl Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of South Fork Bear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork of the North Fork of Smith Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Otter Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Owl Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Pass Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Payne Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Pippin Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Popo Agie River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Porcupine Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Prairie Dog Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Pumpkin Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Quartz Gulch,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Red Fork Powder River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Rock Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Roney Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sage Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sayles Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Seeley Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sheep Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Shell Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Shoshone River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Snyder Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Soda Wash,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sour Dough Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork South Casper Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork South Crow Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork South Fork Bear Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Spread Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Spring Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Squaw Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Stink Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sublette Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sullivan Reservoir Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Sundance Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Teton Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Tin Can Draw,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Tongue River,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Trout Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Twin Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Watkins Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
North Fork Weber Creek,SURFACE,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
