OrganizationUUID,ReportingUnitUUID,VariableSpecificCV,BeneficialUseCategory,WaterSourceUUID,MethodUUID,TimeframeStart,TimeframeEnd,DataPublicationDate,DataPublicationDOI,ReportYearCV,Amount,PopulationServed,PowerGeneratedGWh,IrrigatedAcreage,InterbasinTransferToID,InterbasinTransferFromID
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,125186.2,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,133775.124,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,110996.193,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,109637.128,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,100391.51,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,95303.1717,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,105054.736,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,128868.486,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,94227.7718,,,,,
UTDWRE,UT_38109,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,92529.2606,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,11411.59142,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,12959.41742,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,12225.90954,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,15250.67469,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,18741.71241,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,21726.54044,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,20594.86914,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,26063.40266,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,22703.18438,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,23236.5542,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,25923.92497,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,80536.4449,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,99525.0556,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,111249.8892,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,103418.8113,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,104345.101,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,101993.5713,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,92264.4606,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,98513.2402,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,98589.9769,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,84283.2841,,,,,
UTDWRE,UT_36649,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,79513.2893,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,10.0708485,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,9.24512738,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,9.60410249,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,10.3157672,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,9.32527548,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,9.41072887,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,9.53212202,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,9.21965182,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,10.2302368,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,9.99623764,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,10.2974614,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,12179.8775,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,10517.0565,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,12379.0249,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,13223.5139,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,12609.771,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,13101.7984,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,9898.32788,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,7885.90454,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,10617.9921,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,6828.73182,,,,,
UTDWRE,UT_37015,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,6137.83046,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,723.148926,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,839.369263,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,787.715759,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,987.873047,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,1226.77051,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,1433.3844,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,1355.90417,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,1743.30542,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,1497.95129,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,1536.69141,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,1717.47864,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,80419.3096,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,85683.1738,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,103452.989,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,104386.497,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,105535.31,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,105005.292,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,87831.5039,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,76201.1276,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,93412.543,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,88191.998,,,,,
UTDWRE,UT_37380,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,83841.146,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,3.839387622,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,3.539099191,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,3.687015404,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,3.927925116,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,3.487298812,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,3.516399781,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,3.574933407,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,3.480518234,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,3.842175369,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,3.752629607,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,3.843864849,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,15345.52798,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,7783.180687,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,13552.84947,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,12648.22171,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,14441.83516,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,19577.81544,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,12403.66457,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,8008.58748,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,15235.95548,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,10645.22713,,,,,
UTDWRE,UT_37016,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,11005.69274,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,186.052292,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,171.629639,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,178.840973,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,190.379089,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,168.745102,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,170.187378,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,173.071899,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,168.745102,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,186.052292,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,181.725494,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,186.052292,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,28108.7935,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,20254.4969,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,27350.3113,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,27446.5182,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,29796.4103,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,32815.3318,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,24382.7222,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,18952.3415,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,25444.7058,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,20542.7374,,,,,
UTDWRE,UT_37381,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,22913.8841,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,19.1143513,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,16.3347969,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,16.6380863,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,19.1928501,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,19.8054943,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,19.6310139,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,19.4436874,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,16.49893,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,20.4738007,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,19.9036179,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,21.297678,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,5477.20891,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,4433.64858,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,5566.83211,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,5614.35187,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,5371.57579,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,5862.79201,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,5055.76053,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,4682.21262,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,5411.62967,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,4546.14401,,,,,
UTDWRE,UT_37017,"Withdrawal, Irrigation",Agriculture,Fresh_Surface water,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,4794.4255,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2004,9/30/2004,4/24/2019,,2004,100.408695,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,92.3055077,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,96.0895758,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,102.653655,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,91.6763573,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,92.3752689,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,93.8128929,,,,,
UTDWRE,UT_37382,"Withdrawal, Irrigation",Agriculture,Fresh_GW,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,90.8621731,,,,,
