SiteNativeID,SiteName,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,NHDMetadataID
107262,KWUA W28-27402-F,Well,-104.562407,40.387669,,5107,Spotted from section lines,0.01,99999
107263,KWUA W29-27403-F,Well,-104.565214,40.390238,,5107,Spotted from section lines,0.01,99999
107264,KWUA W3-27386-F,Well,-104.562614,40.388534,,5107,Spotted from section lines,0.01,99999
107265,KWUA W30-128539,Well,-104.563704,40.387399,,5107,Spotted from section lines,0.01,99999
107266,STATESMAN BANK NT LFH W 1-30912-F,Well,-104.63652,39.417142,,5107,Spotted from section lines,0.01,99999
107267,STATESMAN BANK NT AR W 1-30913-F,Well,-104.636519,39.417169,,5107,Spotted from section lines,0.01,99999
107268,STATESMAN BANK NT DEN W 1-37633-F,Well,-104.636518,39.417228,,5107,Spotted from section lines,0.01,99999
107270,STATESMAN BANK NT LDA W 1-037634-F,Well,-104.636519,39.417196,,5107,Spotted from section lines,0.01,99999
107271,NAZARENUS WELL LAR-1,Well,-104.579071,39.887584,,5107,Spotted from section lines,0.01,99999
107272,NAZARENUS WELL UAR-1,Well,-104.579142,39.887584,,5107,Spotted from section lines,0.01,99999
107273,NAZARENUS WELL DEN-1,Well,-104.579142,39.88753,,5107,Spotted from section lines,0.01,99999
107274,NAZARENUS WELL DEN-2,Well,-104.568869,39.887533,,5107,Spotted from section lines,0.01,99999
107275,NAZARENUS WELL LFH-1,Well,-104.579071,39.88753,,5107,Spotted from section lines,0.01,99999
107276,OEA WELL LFH-1,Well,-104.584571,39.643699,,5107,Spotted from section lines,0.01,99999
107277,OEA WELL AR-1,Well,-104.584571,39.643699,,5107,Spotted from section lines,0.01,99999
107278,OEA WELL DEN-1,Well,-104.584571,39.643699,,5107,Spotted from section lines,0.01,99999
107280,NELSON WELL 12905,Well,-104.630346,40.613221,,5107,Spotted from section lines,0.01,99999
107281,PUGH DEN-1-35543-F,Well,-104.598013,39.873519,,5107,Spotted from section lines,0.01,99999
107282,PUGH DEN-2,Well,-104.569271,39.880642,,5107,Spotted from section lines,0.01,99999
107283,PUGH DEN 4,Well,-104.569315,39.865928,,5107,Spotted from section lines,0.01,99999
107284,PUGH DEN 3,Well,-104.569364,39.873209,,5107,Spotted from section lines,0.01,99999
107285,KWUA W31-27404-F,Well,-104.562934,40.38759,,5107,Spotted from section lines,0.01,99999
107286,KWUA W32-27405-F,Well,-104.565001,40.391354,,5107,Spotted from section lines,0.01,99999
107287,KWUA W34-27406-F,Well,-104.562722,40.388463,,5107,Spotted from section lines,0.01,99999
107288,KWUA W35-27407-F,Well,-104.560118,40.389336,,5107,Spotted from section lines,0.01,99999
107289,KWUA W38-27408-F,Well,-104.563761,40.389039,,5107,Spotted from section lines,0.01,99999
107290,KWUA W4-27387-F,Well,-104.560032,40.386434,,5107,GPS,0.01,99999
107291,KWUA W40-27409-F,Well,-104.561838,40.390167,,5107,Spotted from section lines,0.01,99999
107292,KWUA W41-33900,Well,-104.560272,40.388318,,5107,Spotted from section lines,0.01,99999
107293,KWUA W42-27410-F,Well,-104.558266,40.389441,,5107,Spotted from section lines,0.01,99999
107294,KWUA W43-27411-F,Well,-104.56356,40.389488,,5107,Spotted from section lines,0.01,99999
107295,KWUA W44-27412-F,Well,-104.560698,40.389586,,5107,Spotted from section lines,0.01,99999
107296,KWUA W46-27413-F,Well,-104.560186,40.388854,,5107,Spotted from section lines,0.01,99999
107297,KWUA W47-27414-F,Well,-104.563912,40.387377,,5107,Spotted from section lines,0.01,99999
107298,KWUA W48-27415-F,Well,-104.560047,40.38766,,5107,Spotted from section lines,0.01,99999
107299,KWUA W49-34144,Well,-104.560092,40.387917,,5107,Spotted from section lines,0.01,99999
107300,KWUA W5-27388-F,Well,-104.563633,40.386628,,5107,Spotted from section lines,0.01,99999
107301,KWUA W50-27416-F,Well,-104.564088,40.38781,,5107,Spotted from section lines,0.01,99999
107302,KWUA W51-27417-F,Well,-104.564863,40.389498,,5107,Spotted from section lines,0.01,99999
107303,KWUA W52-27418-F,Well,-104.558193,40.389184,,5107,Spotted from section lines,0.01,99999
107304,KWUA W53-27419-F,Well,-104.565001,40.390458,,5107,Spotted from section lines,0.01,99999
107305,KWUA W54-27420-F,Well,-104.560083,40.391655,,5107,Spotted from section lines,0.01,99999
107306,KWUA W56-33741,Well,-104.562312,40.388957,,5107,Spotted from section lines,0.01,99999
107307,KWUA W57-33391,Well,-104.560505,40.390162,,5107,Spotted from section lines,0.01,99999
107308,KWUA W58-27421-F,Well,-104.562478,40.389273,,5107,Spotted from section lines,0.01,99999
107309,KWUA W59-125762,Well,-104.560478,40.39122,,5107,Spotted from section lines,0.01,99999
107310,KWUA W6-27389-F,Well,-104.562378,40.386466,,5107,Spotted from section lines,0.01,99999
107311,KWUA W60-27422-F,Well,-104.560453,40.39167,,5107,Spotted from section lines,0.01,99999
107312,KWUA W61-27423-F,Well,-104.557867,40.388836,,5107,Spotted from section lines,0.01,99999
107313,KWUA W62-118348,Well,-104.560403,40.390724,,5107,Spotted from section lines,0.01,99999
107314,KWUA W63-27424-F,Well,-104.563892,40.387976,,5107,Spotted from section lines,0.01,99999
107315,KWUA W64-27425-F,Well,-104.560539,40.387558,,5107,Spotted from section lines,0.01,99999
107316,KWUA W65-27426-F,Well,-104.561281,40.386237,,5107,Spotted from section lines,0.01,99999
107317,KWUA W66-27427-F,Well,-104.562524,40.386246,,5107,Spotted from section lines,0.01,99999
107319,KWUA W7-27390-F,Well,-104.55719,40.388586,,5107,Spotted from section lines,0.01,99999
107320,KWUA W70-27429-F,Well,-104.563702,40.387566,,5107,Spotted from section lines,0.01,99999
107321,KWUA W71-25509-F,Well,-104.564031,40.38958,,5107,Spotted from section lines,0.01,99999
107322,KWUA W72-25416-F,Well,-104.563676,40.390484,,5107,Spotted from section lines,0.01,99999
107323,KWUA W73-27430-F,Well,-104.56396,40.38744,,5107,Spotted from section lines,0.01,99999
107324,KWUA W74-27431-F,Well,-104.562574,40.385277,,5107,Spotted from section lines,0.01,99999
107325,KWUA W75-27432-F,Well,-104.555595,40.389035,,5107,Spotted from section lines,0.01,99999
107326,KWUA W76-27433-F,Well,-104.555592,40.388701,,5107,Spotted from section lines,0.01,99999
107327,KWUA W78-27434-F,Well,-104.560581,40.386153,,5107,Spotted from section lines,0.01,99999
107328,KWUA W79-27435-F,Well,-104.562753,40.387359,,5107,Spotted from section lines,0.01,99999
107329,KWUA W8-27391-F,Well,-104.560065,40.38943,,5107,Spotted from section lines,0.01,99999
107330,KWUA W80-27436-F,Well,-104.560068,40.385863,,5107,Spotted from section lines,0.01,99999
107331,KWUA W81-27437-F,Well,-104.56346,40.386173,,5107,Spotted from section lines,0.01,99999
107332,KWUA W82-27438-F,Well,-104.561271,40.389322,,5107,Spotted from section lines,0.01,99999
107333,KWUA W83-27439-F,Well,-104.562629,40.388107,,5107,Spotted from section lines,0.01,99999
107334,KWUA W86-25414-F,Well,-104.564977,40.390183,,5107,Spotted from section lines,0.01,99999
107335,KWUA W87-27440-F,Well,-104.555564,40.389629,,5107,Spotted from section lines,0.01,99999
107336,KWUA W88-25417-F,Well,-104.564806,40.389831,,5107,Spotted from section lines,0.01,99999
107337,KWUA W89-27441-F,Well,-104.557902,40.389215,,5107,Spotted from section lines,0.01,99999
107338,KWUA W9-27392-F,Well,-104.563649,40.388133,,5107,Spotted from section lines,0.01,99999
107339,KWUA W90-27442-F,Well,-104.560251,40.391534,,5107,Spotted from section lines,0.01,99999
107340,KWUA W91-27443-F,Well,-104.560552,40.385837,,5107,Spotted from section lines,0.01,99999
107341,KWUA W94-25413-F,Well,-104.562865,40.389562,,5107,Spotted from section lines,0.01,99999
107342,KWUA W95-27444-F,Well,-104.560041,40.38566,,5107,Spotted from section lines,0.01,99999
107343,KWUA W96-27445-F,Well,-104.560153,40.386678,,5107,Spotted from section lines,0.01,99999
107344,KWUA W97-27446-F,Well,-104.561605,40.385823,,5107,Spotted from section lines,0.01,99999
107345,KWUA W98-25415-F,Well,-104.5604,40.385963,,5107,Spotted from section lines,0.01,99999
107346,KWUA W99-27447F,Well,-104.5555,40.389669,,5107,Spotted from section lines,0.01,99999
107347,L F RANCH WELL 1,Well,-104.499192,40.226754,,5107,Spotted from section lines,0.01,99999
107348,L F RANCH WELL 10-7895,Well,-104.457681,40.231743,,5107,Spotted from section lines,0.01,99999
107349,L F RANCH WELL 11-1081,Well,-104.469284,40.247203,,5107,Spotted from section lines,0.01,99999
107350,L F RANCH WELL 12-7896,Well,-104.506152,40.252592,,5107,Spotted from section lines,0.01,99999
107351,L F RANCH WELL 13,Well,-104.515724,40.250492,,5107,Spotted from section lines,0.01,99999
107352,L F RANCH WELL 14,Well,-104.457897,40.270201,,5107,Spotted from section lines,0.01,99999
107353,L F RANCH WELL 15,Well,-104.466717,40.290459,,5107,Spotted from section lines,0.01,99999
107354,L F RANCH WELL 16,Well,-104.462449,40.3047,,5107,Spotted from section lines,0.01,99999
107355,L F RANCH WELL 17,Well,-104.445172,40.313768,,5107,Spotted from section lines,0.01,99999
107356,L F RANCH WELL 18-29878,Well,-104.471224,40.321057,,5107,Spotted from section lines,0.01,99999
107357,L F RANCH WELL 19-50924,Well,-104.439146,40.326708,,5107,Spotted from section lines,0.01,99999
107358,L F RANCH WELL 2,Well,-104.499903,40.226023,,5107,Spotted from section lines,0.01,99999
107359,L F RANCH WELL 3,Well,-104.499406,40.207845,,5107,Spotted from section lines,0.01,99999
107360,L F RANCH WELL 4,Well,-104.485286,40.189669,,5107,Spotted from section lines,0.01,99999
107361,L F RANCH WELL 5-623,Well,-104.455513,40.164239,,5107,Spotted from section lines,0.01,99999
107362,L F RANCH WELL 6-1082,Well,-104.454757,40.193642,,5107,Spotted from section lines,0.01,99999
107363,L F RANCH WELL 7-2849,Well,-104.459763,40.221158,,5107,Spotted from section lines,0.01,99999
107364,L F RANCH WELL 8,Well,-104.479732,40.220876,,5107,Spotted from section lines,0.01,99999
107365,L F RANCH WELL 9,Well,-104.48386,40.210403,,5107,Spotted from section lines,0.01,99999
107366,LAFFOON WELL 1-8860,Well,-103.576528,40.010356,,5107,GPS,0.01,99999
107367,LAFFOON WELL 2-8792,Well,-103.578101,40.009078,,5107,GPS,0.01,99999
107368,LAMB WELL 1,Well,-103.597974,40.34457,,5107,Spotted from section lines,0.01,99999
107369,LAMB WELL 2,Well,-103.596322,40.344428,,5107,Spotted from section lines,0.01,99999
107370,LAMB WELL 3-29131,Well,-103.598086,40.344841,,5107,Spotted from section lines,0.01,99999
107371,LAMB WELL 4-31049,Well,-103.596871,40.345228,,5107,Spotted from section lines,0.01,99999
107372,LAMBERT WELL 20093,Well,-104.158855,39.412065,,5107,Spotted from section lines,0.01,99999
107374,LAMM WELL 1,Well,-104.580488,40.797144,,5107,Spotted from section lines,0.01,99999
107375,LAMMEY FARMS INC WELL 1,Well,-104.247613,41.000337,,5107,Spotted from section lines,0.01,99999
107376,LAND COMMISSIONER 62614,Well,-103.85833,40.416577,,5107,Spotted from section lines,0.01,99999
107378,LANG WELL 12191,Well,-104.536808,40.305946,,5107,GPS,0.01,99999
107379,LANGMACHER EAST WELL,Well,-104.449162,40.479235,,5107,Spotted from section lines,0.01,99999
107380,LANGMACHER WEST WELL,Well,-104.450959,40.479243,,5107,Spotted from section lines,0.01,99999
107381,LANTZ FORBES W 1-10390,Well,-103.7191,40.247128,,5107,Spotted from section lines,0.01,99999
107382,LANTZ WELL 10807F,Well,-103.937704,40.301225,,5107,Spotted from section lines,0.01,99999
107383,LANTZ WELL 16586F,Well,-103.937673,40.286986,,5107,GPS,0.01,99999
107385,LANTZ-FRASIER ALT PT,Well,-103.775667,40.243421,,5107,GPS,0.01,99999
107386,LAPP WELL 1-8630-R,Well,-103.914538,40.26495,,5107,GPS,0.01,99999
107387,LAPP WELL 2-13995-F,Well,-103.924064,40.259795,,5107,GPS,0.01,99999
107388,LARMER WELL 1-16896,Well,-104.597562,39.373677,,5107,Spotted from section lines,0.01,99999
107389,LARRICK WELL 0763,Well,-104.046466,40.204013,,5107,Spotted from section lines,0.01,99999
107390,LARRICK WELL 0764,Well,-104.046431,40.208157,,5107,Spotted from section lines,0.01,99999
107391,LARRICK WELL 10274,Well,-103.806547,40.275086,,5107,GPS,0.01,99999
107392,LARRICK WELL 5795-F,Well,-104.060921,40.185883,,5107,Spotted from section lines,0.01,99999
107393,LARRICK WELL 9328-F,Well,-104.060583,40.221994,,5107,Spotted from section lines,0.01,99999
107399,LARSEN WELL 8478,Well,-103.679284,40.252028,,5107,GPS,0.01,99999
107401,LARSON WELL 1,Well,-103.562077,40.357888,,5107,Spotted from quarters,0.01,99999
107403,LARSON WELL 1-4942F,Well,-104.506035,40.462469,,5107,GPS,0.01,99999
107404,LARSON WELL 2,Well,-103.561016,40.359931,,5107,GPS,0.01,99999
107405,LARSON WELL 2-4943F,Well,-104.488963,40.46462,,5107,GPS,0.01,99999
107406,LARSON WELL 3-4944F,Well,-104.488925,40.461791,,5107,GPS,0.01,99999
107407,LARSON WELL 4-4945F,Well,-104.492666,40.464673,,5107,GPS,0.01,99999
107408,LARSON WELL 5,Well,-104.489139,40.46463,,5107,GPS,0.01,99999
107409,LARSON WELL 6,Well,-104.488996,40.4609,,5107,Spotted from section lines,0.01,99999
107410,LARSON WELL 7,Well,-104.489697,40.460673,,5107,Spotted from section lines,0.01,99999
107411,LARSON WELL 8,Well,-104.500827,40.458609,,5107,Spotted from section lines,0.01,99999
107412,LAUCK WELL 1-11363-F,Well,-104.088529,40.303417,,5107,GPS,0.01,99999
107413,LAUCK WELL 2-03053-F,Well,-104.083696,40.290938,,5107,GPS,0.01,99999
107414,LAUCK WELL 3-10537,Well,-104.087496,40.290932,,5107,GPS,0.01,99999
107415,LAUCK WELL 4-30995,Well,-104.083957,40.307327,,5107,GPS,0.01,99999
107416,LAW WELL 1,Well,-104.583325,40.522422,,5107,Spotted from section lines,0.01,99999
107417,LAW WELL 2,Well,-104.565305,40.533396,,5107,Spotted from section lines,0.01,99999
107418,LAW WELL 3,Well,-104.803466,40.567894,,5107,Spotted from section lines,0.01,99999
107419,LAW WELL 4,Well,-104.578882,40.532843,,5107,Spotted from section lines,0.01,99999
107420,LEAF WELL 1-9209-F,Well,-104.743328,40.625198,,5107,Spotted from section lines,0.01,99999
107421,LEAF WELL 2-9210-F,Well,-104.743698,40.62464,,5107,Spotted from section lines,0.01,99999
107422,LEAFGREN W 1 2 P S 6453R,Well,-104.695381,40.489796,,5107,Spotted from section lines,0.01,99999
107423,LEAFGREN W P S W 2-6454R,Well,-104.693291,40.489536,,5107,Spotted from section lines,0.01,99999
107425,LEBSACK WELL 1-4446,Well,-103.706532,40.235831,,5107,Spotted from section lines,0.01,99999
107426,LEBSACK WELL 2,Well,-104.752871,40.635845,,5107,Spotted from section lines,0.01,99999
107427,LEBSOCK WELL 12266,Well,-103.770286,40.302923,,5107,GPS,0.01,99999
107428,LEBSOCK WELL 10536,Well,-103.602897,40.278139,,5107,GPS,0.01,99999
107429,LEDFORD WELL 1-11365,Well,-104.530507,40.383962,,5107,GPS,0.01,99999
107430,ROTHE BROS WELL 22297-F,Well,-103.984458,40.316154,,5107,GPS,0.01,99999
107431,LEE WELL 38120,Well,-104.359143,40.630876,,5107,Spotted from section lines,0.01,99999
107436,LEOFFLER CENTER W 3443F,Well,-103.498208,39.669583,,5107,GPS,0.01,99999
107437,LEOFFLER NORTH W 6110F,Well,-103.496498,39.669939,,5107,GPS,0.01,99999
107438,LEOFFLER SEC 24 W 10206F,Well,-103.491736,39.683608,,5107,GPS,0.01,99999
107439,LEOFFLER SOUTH W 15983R,Well,-103.498189,39.667249,,5107,GPS,0.01,99999
107440,LEONARD WELL 1,Well,-104.599601,40.319482,,5107,Spotted from section lines,0.01,99999
107441,LEONARD WELL 2,Well,-104.559862,40.290936,,5107,Spotted from section lines,0.01,99999
107442,LESH WELL 1-10991,Well,-104.276871,40.994669,,5107,Spotted from section lines,0.01,99999
107443,LESH WELL 1-321,Well,-104.686622,40.651386,,5107,GPS,0.01,99999
107444,LESH WELL 2-10992,Well,-104.276814,40.995839,,5107,Spotted from section lines,0.01,99999
107445,LESH WELL 2-322,Well,-104.686618,40.652062,,5107,GPS,0.01,99999
107446,LESH WELL 3-2677F,Well,-104.27684,40.992227,,5107,Spotted from section lines,0.01,99999
107447,LESH WELL 3-323,Well,-104.682667,40.652303,,5107,GPS,0.01,99999
107448,LESH WELL 4,Well,-104.276482,40.99445,,5107,Spotted from section lines,0.01,99999
107449,LESH WELL 4-324,Well,-104.685746,40.653879,,5107,GPS,0.01,99999
107450,LESH WELL 5,Well,-104.637717,40.709624,,5107,Spotted from section lines,0.01,99999
107451,LESH WELL 5-325,Well,-104.686551,40.653737,,5107,GPS,0.01,99999
107452,LESH WELL 6,Well,-104.619366,40.704309,,5107,Spotted from section lines,0.01,99999
107453,LESH WELL 6-326,Well,-104.68645,40.652692,,5107,GPS,0.01,99999
107454,LESH WELL 7,Well,-104.759313,40.639867,,5107,Spotted from section lines,0.01,99999
107455,LESH WELL 7-13486,Well,-104.684903,40.652683,,5107,Spotted from section lines,0.01,99999
107456,LESH WELL 8,Well,-104.686481,40.653534,,5107,Spotted from section lines,0.01,99999
107457,LESTER B ADAMS WELL 1,Well,-104.661875,40.448377,,5107,Spotted from section lines,0.01,99999
107458,LEUI WELL 0187,Well,-103.777365,40.288872,,5107,GPS,0.01,99999
107459,LEWIS B & NORA L WILLSON 1,Well,-104.649205,40.486993,,5107,GPS,0.01,99999
107461,LEWIS WELL 8705,Well,-103.556282,40.298603,,5107,GPS,0.01,99999
107462,LEWIS WELL NO 2-4472,Well,-103.583909,40.283908,,5107,GPS,0.01,99999
107463,LEWIS WELL NO 3-1177,Well,-103.562844,40.293207,,5107,GPS,0.01,99999
107464,LEWIS WELL NO 4-1178,Well,-103.555505,40.292548,,5107,GPS,0.01,99999
107465,LEWIS/FRIEHAF/WEBER10230,Well,-103.593087,40.280417,,5107,GPS,0.01,99999
107466,LEWTON WELL 1-42931,Well,-104.390101,39.985244,,5107,Spotted from section lines,0.01,99999
107467,LEWTON WELL 2-499,Well,-104.389933,39.985247,,5107,Spotted from section lines,0.01,99999
107468,LEWTON WELL 49319,Well,-104.401293,39.954885,,5107,Spotted from section lines,0.01,99999
107469,LIBSACK 36 WELL,Well,-104.602252,40.449498,,5107,GPS,0.01,99999
107470,LIBSACK WELL 1-26502F,Well,-104.602128,40.456525,,5107,GPS,0.01,99999
107471,LINDELL WELL 20788,Well,-103.656436,40.248017,,5107,GPS,0.01,99999
107472,LINDELL/BOSTROM W 20786,Well,-103.696907,40.261336,,5107,GPS,0.01,99999
107473,LINKER BROS-WIND W 0357,Well,-103.455205,40.378457,,5107,GPS,0.01,99999
107474,LINKER BROS INC W 26454F,Well,-103.455152,40.382303,,5107,GPS,0.01,99999
107475,LINKER BROS WELL 02996F,Well,-103.426799,40.385731,,5107,GPS,0.01,99999
107477,LINKER BROS WELL 8421,Well,-103.455024,40.385851,,5107,GPS,0.01,99999
107478,J W FIELDS ALT PT 38141-F,Well,-104.661747,40.543543,,5107,GPS,0.01,99999
107479,LISLE WELL 1-44381,Well,-103.872366,40.43084,,5107,Spotted from section lines,0.01,99999
107480,LISSOLO WELL 1-14161,Well,-104.03741,40.375643,,5107,GPS,0.01,99999
107481,LIVENGOOD-SCHILLING 8570,Well,-103.583868,40.298286,,5107,GPS,0.01,99999
107482,LOFGREN WELL 1-11273,Well,-104.49859,40.450068,,5107,GPS,0.01,99999
107483,LOFGREN WELL 2-11274,Well,-104.498362,40.448999,,5107,GPS,0.01,99999
107484,LOFGREN WELL 3-11275,Well,-104.498346,40.447972,,5107,GPS,0.01,99999
107485,LOG LANE WELL 1-2773,Well,-103.833094,40.268969,,5107,GPS,0.01,99999
107487,LOG LANE WELL 3-14875RF,Well,-103.829501,40.2686,,5107,GPS,0.01,99999
107490,LOLOFF WELL,Well,-104.562504,40.390534,,5107,GPS,0.01,99999
107491,RASMUSSEN WELL 2-5835,Well,-103.735029,40.226682,,5107,Spotted from section lines,0.01,99999
107492,RASMUSSEN WELL 5837-R-R,Well,-103.733933,40.235729,,5107,GPS,0.01,99999
107493,LONGACRE WELL 6376,Well,-103.771554,40.362404,,5107,Spotted from section lines,0.01,99999
107494,LONGACRE WELL 8451,Well,-103.769236,40.357452,,5107,Spotted from section lines,0.01,99999
107495,LONGACRE WELL 8514,Well,-103.769244,40.354925,,5107,Spotted from section lines,0.01,99999
107496,LONGACRE WELL 8516,Well,-103.76796,40.352456,,5107,Spotted from section lines,0.01,99999
107497,LONGACRE WELL 8517,Well,-103.769043,40.350274,,5107,Spotted from section lines,0.01,99999
107498,LONGACRE WELL 8790,Well,-103.76932,40.353353,,5107,Spotted from section lines,0.01,99999
107499,LONGSTRETH WELL 1-14731,Well,-104.070736,40.356673,,5107,GPS,0.01,99999
107500,LONGSTRETH WELL 2-14732,Well,-104.070687,40.356044,,5107,GPS,0.01,99999
107501,LONGSTRETH WELL 3-14733,Well,-104.078707,40.347304,,5107,GPS,0.01,99999
107502,LOOSE WELL 1-R0-1153,Well,-103.555494,40.352123,,5107,GPS,0.01,99999
107503,LORENZINI WELL 1-14631,Well,-103.975325,40.360515,,5107,GPS,0.01,99999
107504,LORENZINI WELL 2-14632,Well,-103.975233,40.359578,,5107,GPS,0.01,99999
107506,LOUIS WELL 6683,Well,-103.597471,40.324908,,5107,GPS,0.01,99999
107507,LOW FLAT WELL 37094,Well,-104.084409,40.632196,,5107,Spotted from section lines,0.01,99999
107508,LOWRY WELL 1-12616,Well,-104.656894,40.610375,,5107,GPS,0.01,99999
107509,LOWRY WELL 2-12617,Well,-104.658029,40.610396,,5107,GPS,0.01,99999
107510,LOWRY WELL 3-12618,Well,-104.658165,40.609261,,5107,GPS,0.01,99999
107511,LOYD WELL 1-016343-F,Well,-104.210608,40.958417,,5107,Spotted from section lines,0.01,99999
107512,LOYD WELL 2-016344-F,Well,-104.253345,40.969953,,5107,Spotted from section lines,0.01,99999
107513,LOYD WELL 3-016345-F,Well,-104.243952,40.96955,,5107,Spotted from section lines,0.01,99999
107514,LOYD WELL 4-016334-F,Well,-104.314799,41.001526,,5107,Spotted from section lines,0.01,99999
107515,LOYD WELL NO 21497-F,Well,-104.210405,40.961632,,5107,Spotted from section lines,0.01,99999
107516,LOYD WELL NO 22089-F,Well,-104.203521,40.956959,,5107,Spotted from section lines,0.01,99999
107517,LOYD WELL NO 22090-F,Well,-104.206047,40.955039,,5107,Spotted from section lines,0.01,99999
107518,LUCILLE WELL 1270,Well,-104.099205,40.248264,,5107,GPS,0.01,99999
107519,LULA MILLER ARMSTRONG W,Well,-104.676939,40.63788,,5107,GPS,0.01,99999
107520,NAT HOG FARMS IRR PUMP 1,Pump,-104.377777,40.335633,,5107,GPS,0.01,99999
107521,LYMAN WELL P-04574-F,Well,-104.541757,40.297965,,5107,GPS,0.01,99999
107522,LYSTER WELL 1-10245,Well,-104.618585,40.449589,,5107,GPS,0.01,99999
107525,MACHETTA WELL 3643F,Well,-103.658674,40.262625,,5107,GPS,0.01,99999
107526,MACLENNAN WELL 1-53446,Well,-103.854718,39.955292,,5107,Spotted from section lines,0.01,99999
107527,MACLENNAN WELL 2-53447,Well,-103.881877,39.920217,,5107,Spotted from section lines,0.01,99999
107528,MACLENNAN WELL 3-53448,Well,-103.887665,39.934566,,5107,Spotted from section lines,0.01,99999
107529,MACLENNAN WELL 4-53449,Well,-103.857879,39.941903,,5107,Spotted from section lines,0.01,99999
107530,MACLENNAN WELL 5-53450,Well,-103.872118,39.927925,,5107,Spotted from section lines,0.01,99999
107531,MACLENNAN WELL 6-53444,Well,-104.433664,39.713463,,5107,Spotted from section lines,0.01,99999
107532,MACLENNAN WELL 7-53445,Well,-104.434023,39.708162,,5107,Spotted from section lines,0.01,99999
107533,MACLENNAN WELL 8-10876,Well,-104.435147,39.69809,,5107,Spotted from section lines,0.01,99999
107534,MACLENNAN WELL 9-10877,Well,-104.434468,39.713237,,5107,Spotted from section lines,0.01,99999
107535,KWUA W37-60898,Well,-104.557813,40.389399,,5107,Spotted from section lines,0.01,99999
107536,MARBLE WELL 2259F,Well,-103.648994,40.275786,,5107,GPS,0.01,99999
107537,MARICK WELL 6406,Well,-104.250599,40.871349,,5107,Spotted from section lines,0.01,99999
107538,MARICK WELL 6407,Well,-104.252506,40.87124,,5107,Spotted from section lines,0.01,99999
107540,MARTIN PRODUCE WELL 3,Well,-104.687943,40.428121,,5107,GPS,0.01,99999
107550,MARY D MASON P S W 108D,Well,-104.696632,40.4736,,5107,Spotted from section lines,0.01,99999
107551,MATHEWS WELL 1,Well,-104.689459,40.429134,,5107,GPS,0.01,99999
107553,MAY WELL 2-11578,Well,-104.382305,40.539667,,5107,GPS,0.01,99999
107554,MAY WELL 4,Well,-104.382681,40.542452,,5107,GPS,0.01,99999
107555,MAY WELL 5,Well,-104.381446,40.542955,,5107,Spotted from section lines,0.01,99999
107556,MAY WELL 6,Well,-104.382716,40.544178,,5107,Spotted from section lines,0.01,99999
107557,MAY WELL 7-22760,Well,-104.337432,40.679639,,5107,Spotted from section lines,0.01,99999
107558,MAY WELL 8,Well,-104.443665,40.566825,,5107,Spotted from section lines,0.01,99999
107560,MCCARTNEY WELL 29815,Well,-104.45287,40.712391,,5107,Spotted from section lines,0.01,99999
107561,MCCLURE WELL 1-13621-R,Well,-104.663808,40.557842,,5107,Spotted from section lines,0.01,99999
107562,MCCONNELL WELL 2,Well,-104.596722,40.427911,,5107,Spotted from section lines,0.01,99999
107564,MCCOY WELL 1-41975,Well,-104.576903,39.288592,,5107,Spotted from section lines,0.01,99999
107565,MCCOY WELL 2,Well,-104.571,39.288732,,5107,Spotted from section lines,0.01,99999
107566,MCCOY WELL 3-9545,Well,-104.576906,39.289141,,5107,Spotted from section lines,0.01,99999
107567,MCCRACKEN WELL 1-11006-R,Well,-103.923152,40.276527,,5107,GPS,0.01,99999
107568,MCCRACKEN WELL 3-12352,Well,-103.924157,40.264028,,5107,Spotted from section lines,0.01,99999
107569,MCCRACKEN WELL 2-6666-F,Well,-103.919203,40.279608,,5107,GPS,0.01,99999
107570,CARLSON WELL 1-10778F,Well,-103.531979,40.342918,,5107,GPS,0.01,99999
107571,CARLSON WELL 2-10777F,Well,-103.54147,40.34229,,5107,GPS,0.01,99999
107572,MORGAN COUNTY WELL 1,Well,-103.825442,40.263451,,5107,Spotted from section lines,0.01,99999
107573,MCCURRY WELL 1,Well,-104.190987,40.997246,,5107,Spotted from section lines,0.01,99999
107574,MCDOWALL WELL 1,Well,-104.333556,40.853819,,5107,Spotted from section lines,0.01,99999
107575,DINNER BERNHARDT WELL 1,Well,-104.636682,40.481512,,5107,Spotted from section lines,0.01,99999
107576,MCELRATH WELL 1-6331R,Well,-104.037678,40.296321,,5107,GPS,0.01,99999
107577,MCELRATH WELL 2-13035,Well,-104.042086,40.276573,,5107,GPS,0.01,99999
107578,MCELRATH WELL 3-R35,Well,-104.043058,40.291068,,5107,GPS,0.01,99999
107579,MCELRATH WELL 4-13034,Well,-104.041324,40.287252,,5107,GPS,0.01,99999
107580,MCELRATH WELL 5-44359,Well,-104.037907,40.283543,,5107,Spotted from section lines,0.01,99999
107581,MCELRATH WELL 6,Well,-104.044398,40.290534,,5107,Spotted from section lines,0.01,99999
107582,MCELRATH WELL 7,Well,-104.045651,40.27667,,5107,Spotted from section lines,0.01,99999
107583,MCELRATH WELL 8,Well,-104.044366,40.291439,,5107,Spotted from section lines,0.01,99999
107584,MCFARLIN WELL 1-12978,Well,-104.677008,40.690043,,5107,GPS,0.01,99999
